id,sentence,subject_entity,object_entity,label
18,청개구리의 몸길이는 25-40mm 정도이다.,"{'start': 0, 'end': 3, 'text': '청개구리', 'type': 'anm'}","{'start': 11, 'end': 17, 'text': '25-40mm', 'type': 'noh'}",anm:physical
19,청개구리는 다른 양서류와 달리 앞뒤 발가락에 빨판이 있어 나뭇잎과 미끄러운 표면에 잘 달라붙을 수 있다.,"{'start': 0, 'end': 3, 'text': '청개구리', 'type': 'anm'}","{'start': 20, 'end': 26, 'text': '발가락에 빨판', 'type': 'poh'}",anm:physical
20,"청개구리가 큰소리로 짝 찾으면서 천적을 피할 수 있는 비결은 다른 수컷이 울기를 기다리다 울음소리가 들린 직후, 거의 동시에 울어, 먼저 청개구리는 우는 소리에 자기 소리를 숨기는 것이다.","{'start': 0, 'end': 3, 'text': '청개구리', 'type': 'anm'}","{'start': 50, 'end': 53, 'text': '울음소리', 'type': 'poh'}",anm:habit
21,2020년 10월 발표된 사이언스 논문에 의하면 진돗개의 유전 정보 중 상당량이 뉴기니 고산개와 같은 계통인 것으로 나타났다.,"{'start': 27, 'end': 29, 'text': '진돗개', 'type': 'anm'}","{'start': 45, 'end': 51, 'text': '뉴기니 고산개', 'type': 'anm'}",no_relation
22,"진돗개 (珍島ㅅ개)는 개 품종 중 하나로, 한국의 대표적인 개 품종으로 꼽힌다.","{'start': 33, 'end': 36, 'text': '개 품종', 'type': 'org'}","{'start': 0, 'end': 9, 'text': '진돗개 (珍島ㅅ개)', 'type': 'anm'}",org:sub_group
23,진돗개는 어미에 대한 모성애가 매우 강하다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 12, 'end': 14, 'text': '모성애', 'type': 'poh'}",anm:habit
24,일반적으로 수컷은 암컷보다 머리가 크며 암컷은 좀 더 여우와 같은 두상을 가진다.,"{'start': 6, 'end': 7, 'text': '수컷', 'type': 'anm'}","{'start': 15, 'end': 20, 'text': '머리가 크며', 'type': 'poh'}",anm:physical
25,이런 때에 특히 낯선 사람이 다가오게 되면 진돗개는 예민해져서 물려고 들게 된다.,"{'start': 24, 'end': 26, 'text': '진돗개', 'type': 'anm'}","{'start': 29, 'end': 30, 'text': '예민', 'type': 'poh'}",anm:habit
26,많은 사냥개 혈통의 개들이 그렇듯이 진돗개도 적절하게 산책과 운동을 할 공간이 부족하면 스트레스를 받고 잠시 목줄을 착용시키면 몹시 사나워진다.,"{'start': 3, 'end': 8, 'text': '사냥개 혈통', 'type': 'org'}","{'start': 20, 'end': 22, 'text': '진돗개', 'type': 'anm'}",no_relation
27,진돗개의 다리는 곧게 움직이며 이에 따라 다리도 곧게 움직인다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 23, 'end': 24, 'text': '다리', 'type': 'poh'}",anm:physical
28,어린 진돗개는 씹을 것을 장난감으로 주는 편이 좋다.,"{'start': 0, 'end': 5, 'text': '어린 진돗개', 'type': 'anm'}","{'start': 14, 'end': 16, 'text': '장난감', 'type': 'poh'}",no_relation
29,진도군을 오가는 시외버스에서 진돗개를 수송할 경우(특히 강아지)에도 진도버스터미널에서 진도군청 공인 진돗개 반출허가증을 반드시 제시해야 한다.,"{'start': 16, 'end': 18, 'text': '진돗개', 'type': 'anm'}","{'start': 38, 'end': 44, 'text': '진도버스터미널', 'type': 'loc'}",no_relation
30,진돗개는 귀가 쫑긋 서 있고 꼬리는 위로 말려 있다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 16, 'end': 17, 'text': '꼬리', 'type': 'poh'}",anm:physical
31,또한 진돗개는 자기 몸을 스스로 그루밍하며 청결하게 하는 모습을 보인다.,"{'start': 3, 'end': 5, 'text': '진돗개', 'type': 'anm'}","{'start': 14, 'end': 20, 'text': '스스로 그루밍', 'type': 'poh'}",anm:habit
32,켄넬 클럽의 경우 6가지 색으로 분류하며 흰색/붉은 황색/회색/흑색/태닝 검정/얼룩 패턴으로 분류한다.,"{'start': 0, 'end': 4, 'text': '켄넬 클럽', 'type': 'org'}","{'start': 23, 'end': 24, 'text': '흰색', 'type': 'poh'}",no_relation
33,"진돗개는 집안에 둔 경우엔 씹을 것이 필요해서 집안 살림살이를 물어뜯기도 하는데, 이 문제로 많은 진돗개가 종종 주인에게서 버려져 애견 보호소에서 발견되기도 한다.","{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 35, 'end': 38, 'text': '물어뜯기', 'type': 'poh'}",anm:habit
34,일반적인 애완견들은 주인이 없으면 아무것도 못 하도록 길들여지지만 진돗개들은 대개 그렇게 되지 않는다.,"{'start': 37, 'end': 39, 'text': '진돗개', 'type': 'anm'}","{'start': 5, 'end': 7, 'text': '애완견', 'type': 'org'}",no_relation
35,진돗개의 보폭은 일반적인 중형견의 수준이고 빠르게 이동할 경우 빠르며 가볍고 유연한 발자국을 보인다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 43, 'end': 49, 'text': '유연한 발자국', 'type': 'poh'}",anm:habit
36,진돗개는 다섯가지 색상을 갖고 있다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 5, 'end': 8, 'text': '다섯가지', 'type': 'noh'}",anm:physical
37,그러나 진돗개는 한 주인에게 매이는 성격이 너무 강한지라 사역견으로는 못 쓴다.,"{'start': 4, 'end': 6, 'text': '진돗개', 'type': 'anm'}","{'start': 32, 'end': 34, 'text': '사역견', 'type': 'org'}",no_relation
38,일반적으로 진돗개의 몸 형태를 두 가지 종류로 분류한다.,"{'start': 6, 'end': 8, 'text': '진돗개', 'type': 'anm'}","{'start': 17, 'end': 20, 'text': '두 가지', 'type': 'noh'}",anm:number_of_members
39,"2012년 4월, 진돗개의 총유전체가 모두 해독되었다.","{'start': 10, 'end': 12, 'text': '진돗개', 'type': 'anm'}","{'start': 0, 'end': 7, 'text': '2012년 4월', 'type': 'dat'}",no_relation
40,진돗개는 차우차우처럼 청검색 혀를 갖기도 하는데 흔하지는 않다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 12, 'end': 16, 'text': '청검색 혀', 'type': 'poh'}",anm:physical
41,그리고 진돗개는 꼬리 및 몸 전체 단모이다.,"{'start': 4, 'end': 6, 'text': '진돗개', 'type': 'anm'}","{'start': 19, 'end': 20, 'text': '단모', 'type': 'poh'}",anm:physical
42,"수컷은 48 ~ 53cm, 암컷은 45~50cm 가량이며 수컷 성견의 경우 18~27kg 가량, 암컷 성견의 경우 15~24kg 가량이다.","{'start': 32, 'end': 36, 'text': '수컷 성견', 'type': 'anm'}","{'start': 42, 'end': 48, 'text': '18~27kg', 'type': 'noh'}",anm:physical
43,진돗개는 1995년에는 국제보호육성동물로 공인 지정되었다.,"{'start': 13, 'end': 20, 'text': '국제보호육성동물', 'type': 'org'}","{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}",org:sub_group
44,진돗개는 일반적인 스피드에서 머리보다 낮은 위치에서만 움직인다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 16, 'end': 25, 'text': '머리보다 낮은 위치', 'type': 'poh'}",anm:habit
45,"진도에서는 일반적으로 흑색이나 검붉은 색, 그리고 희고 검은 진돗개를 사냥개로서 좋다고 판단한다.","{'start': 34, 'end': 36, 'text': '진돗개', 'type': 'anm'}","{'start': 39, 'end': 41, 'text': '사냥개', 'type': 'org'}",anm:role
46,진돗개는 매우 영리하고 활동적인 개이기 때문에 자주 가족 안의 인물이나 다른 개와 놀게 해줘야 한다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 13, 'end': 15, 'text': '활동적', 'type': 'poh'}",anm:habit
47,진돗개는 등은 강하고 곧으며 허리는 근육으로 덮여있고 마르고 여위어서 흉곽보다 가늘다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 30, 'end': 32, 'text': '마르고', 'type': 'poh'}",anm:physical
48,성견이 된 진돗개는 얼굴이 귀보다 넓다.,"{'start': 6, 'end': 8, 'text': '진돗개', 'type': 'anm'}","{'start': 19, 'end': 20, 'text': '넓다', 'type': 'poh'}",anm:physical
49,"켄넬 클럽은 최근에 진돗개의 외모에 대해서 발표한 바 있는데, ""네모지게 반듯한 형태로 자란 진돗개는 알맞게 깊은 가슴을 갖고 있으나 지나치게 넓지 않다.","{'start': 11, 'end': 13, 'text': '진돗개', 'type': 'anm'}","{'start': 36, 'end': 46, 'text': '네모지게 반듯한 형태', 'type': 'poh'}",anm:physical
50,"진돗개는 독사나 일반 뱀을 사냥할 수 있으며, 진돗개가 있는 집이나 근처에는 뱀이 접근하지 않는 것으로 알려져 있다.","{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 12, 'end': 12, 'text': '뱀', 'type': 'anm'}",anm:enemy
51,"사람들은 진돗개의 외형과 그 영민함, 그리고 충성심과 투쟁근성에 반해서 키우기 시작하지만, 이들이 가정의 일원으로 집안에서 성장하는 건 상당한 시간과 노력, 공간을 필요로 한다는 사실을 곧 깨닫게 되는데, 키울 예정이 있는 사람이라면 잘 준비를 하고 무엇보다 개를 독립적인 존재로 키울 생각을 하는 편이 좋다.","{'start': 5, 'end': 7, 'text': '진돗개', 'type': 'anm'}","{'start': 30, 'end': 33, 'text': '투쟁근성', 'type': 'poh'}",anm:habit
52,따라서 진돗개는 최소 3~4회의 산책을 해주는 것이 좋다.,"{'start': 4, 'end': 6, 'text': '진돗개', 'type': 'anm'}","{'start': 12, 'end': 15, 'text': '3~4회', 'type': 'noh'}",no_relation
53,진돗개는 2005년 케널 클럽(KC)과 세계애견연맹(FCI)에 정식 품종으로 등록됐다.,"{'start': 22, 'end': 32, 'text': '세계애견연맹(FCI)', 'type': 'org'}","{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}",anm:origin
54,진돗개는 턱이 잘 발달되어있고 털은 볼에서 풍성하게 자라있으며 귀는 뾰족하게 세모 형태로 안에는 촘촘한 털이 잘 자라있다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 43, 'end': 47, 'text': '세모 형태', 'type': 'poh'}",anm:physical
55,진돗개는 현재 진도군 천연기념물로 지정되어있기 때문에 전국에서 유일하게 진도군 및 진도섬 내에서만 키울 수 있다.,"{'start': 8, 'end': 16, 'text': '진도군 천연기념물', 'type': 'org'}","{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}",org:sub_group
56,"진돗개의 발톱은 단단하고 대개 검은색이나 크림색, 회색이다.","{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 17, 'end': 19, 'text': '검은색', 'type': 'poh'}",anm:physical
57,진돗개의 발은 중형사이즈로 동그랗고 단단하며 거무스레하고 단단하다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 8, 'end': 12, 'text': '중형사이즈', 'type': 'poh'}",anm:physical
58,"진돗개는 개한테 흔히 쓰는 명령어나 속임수 같은 것을 너무 빨리 파악하고 터득해서 다루기 힘들 때도 있으며, 혼자 두면 자기만의 놀이법을 찾아낸다.","{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 33, 'end': 37, 'text': '빨리 파악', 'type': 'poh'}",anm:habit
59,진돗개는 개 품종으로 총유전체가 해독된 경우는 독일의 개 복서 이후 두 번째다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 32, 'end': 33, 'text': '복서', 'type': 'anm'}",no_relation
60,진돗개가 어릴 때는 대개 5~6개월이 되기 전까지 귀가 누워있다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 28, 'end': 32, 'text': '귀가 누워', 'type': 'poh'}",anm:physical
61,진돗개가 가진 마르고 기민한 외모는 똑똑하고 강하며 빠른 인상을 준다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 12, 'end': 17, 'text': '기민한 외모', 'type': 'poh'}",anm:physical
62,진돗개의 이빨은 고르고 대상을 물어뜯었을 때 가위처럼 끊어낼 수 있는 치열을 갖고 있다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 39, 'end': 40, 'text': '치열', 'type': 'poh'}",anm:physical
63,진돗개는 1997년 2차로 개정해 관리되고 있다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 5, 'end': 9, 'text': '1997년', 'type': 'dat'}",no_relation
64,진돗개는 중형견이며 스피츠 타입의 삼중털을 갖고 있다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 19, 'end': 21, 'text': '삼중털', 'type': 'poh'}",anm:physical
65,진돗개의 눈은 아몬드 형태로 동그란 편이며 갈색이고 결코 푸른 색 눈이 없다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 24, 'end': 25, 'text': '갈색', 'type': 'poh'}",anm:physical
66,진도군 및 진도섬 이외의 타 지역(진도군을 제외한 전라남도 시군과 전국)에서 진돗개를 반출하여 키울 경우에는 반드시 진도군청에서 발급한 진도군 공인 반출허가증을 받아야 한다.,"{'start': 43, 'end': 45, 'text': '진돗개', 'type': 'anm'}","{'start': 6, 'end': 8, 'text': '진도섬', 'type': 'loc'}",anm:habitat
67,진돗개는 깔끔한 성격으로 가족들과 생활하는 실내에서 배변을 하지 않고 실외 배변을 하는 경우가 많다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 5, 'end': 10, 'text': '깔끔한 성격', 'type': 'poh'}",anm:habit
68,진돗개의 입은 단단하게 당겨져있고 검은색이며 혀는 일반적으로 선명한 핑크색을 추천한다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 19, 'end': 21, 'text': '검은색', 'type': 'poh'}",anm:physical
69,"진돗개는 이은 주로 노란 것(황구, 黃狗)과 흰 것(백구, 白狗)이 있으며, 그 외 재구, 네눈박이, 호구, 흑구(黑狗) 등 10여 종류의 다양한 것이 있다.","{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'org'}","{'start': 11, 'end': 22, 'text': '노란 것(황구, 黃狗)', 'type': 'anm'}",org:sub_group
70,1967년에는 〈한국진돗개보존육성법〉이 제정되어 진돗개 혈통이 보존되도록 노력하고 있다.,"{'start': 27, 'end': 29, 'text': '진돗개', 'type': 'anm'}","{'start': 0, 'end': 4, 'text': '1967년', 'type': 'dat'}",no_relation
71,"진돗개의 다리는 대개 구부러져 있다.""라고 밝혔다.","{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 12, 'end': 15, 'text': '구부러져', 'type': 'poh'}",anm:physical
72,진도 토종견과 외부 개의 혼혈 특징이 두개골상과 머리와 몸의 비율상에서 종종 나타나지만 암수의 형태상의 특징으로는 암컷이 수컷에 비해 좀 더 각이 기울어진 머리를 갖고 있다.,"{'start': 64, 'end': 65, 'text': '암컷', 'type': 'anm'}","{'start': 82, 'end': 88, 'text': '기울어진 머리', 'type': 'poh'}",anm:physical
73,진돗개는 용맹하고 충성심이 강해 주인을 잘 따른다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 5, 'end': 6, 'text': '용맹', 'type': 'poh'}",anm:habit
74,대한민국에서는 1962년 진도 특산인 진돗개를 천연기념물 제53호로 지정해 보호하고 있다.,"{'start': 21, 'end': 23, 'text': '진돗개', 'type': 'anm'}","{'start': 14, 'end': 15, 'text': '진도', 'type': 'loc'}",anm:habitat
75,"한국 토종견 협회는 이 외에도 각골이라고 불리는 또 다른 바디 타입을 주지하고 있으나, 이 타입은 위의 두 개의 전통적인 진돗개 타입이 서로 조합하여 진화하고 있는 단계로 후두의 긴 몸체와 통골의 가슴 크기가 함께 보이고 있다.","{'start': 0, 'end': 8, 'text': '한국 토종견 협회', 'type': 'org'}","{'start': 17, 'end': 18, 'text': '각골', 'type': 'poh'}",no_relation
76,따라서 진돗개는 묶어만 두지 않고 어릴 적부터 넓은 공간에서 풀어서 키우면서 사교성을 키우고 친근하게 행동하도록 하는 훈련을 시키는 것이 무엇보다 중요하다.,"{'start': 4, 'end': 6, 'text': '진돗개', 'type': 'anm'}","{'start': 43, 'end': 45, 'text': '사교성', 'type': 'poh'}",no_relation
77,"대개 어린 진돗개는 펜스나 벽을 오르려고 하고, 나무나 땅을 파헤친다.","{'start': 3, 'end': 8, 'text': '어린 진돗개', 'type': 'anm'}","{'start': 15, 'end': 20, 'text': '벽을 오르려', 'type': 'poh'}",anm:habit
78,"진돗개들은 몇 번 반복하는 것만으로도 명령을 외우고 주어진 과제를 잘 기억하며, 지나치게 영리한 진돗개의 경우에는 스스로 생각하고 행동한다.","{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 37, 'end': 40, 'text': '잘 기억', 'type': 'poh'}",anm:habit
79,"물을 싫어하는 진돗개의 특성상, 어릴 때부터 물을 경험하게 해주면 비 오는 날에도 실외 배변을 비교적 쉽게 할 수 있다.","{'start': 8, 'end': 10, 'text': '진돗개', 'type': 'anm'}","{'start': 0, 'end': 0, 'text': '물', 'type': 'poh'}",anm:habit
80,진돗개의 가슴살은 발전해서 갈비뼈는 잘 튀어나와 있다.,"{'start': 0, 'end': 2, 'text': '진돗개', 'type': 'anm'}","{'start': 15, 'end': 17, 'text': '갈비뼈', 'type': 'poh'}",anm:physical
81,"이구아나의 어원은 원래 타이노 어로 이들을 가리키는 말인 ""Iwana""의 에스파냐어 형태이다.","{'start': 0, 'end': 3, 'text': '이구아나', 'type': 'anm'}","{'start': 33, 'end': 37, 'text': 'Iwana', 'type': 'poh'}",anm:origin
82,이구아나는 녹색이구아나와 작은안틸레스이구아나 두종이 있다.,"{'start': 0, 'end': 3, 'text': '이구아나', 'type': 'org'}","{'start': 14, 'end': 23, 'text': '작은안틸레스이구아나', 'type': 'org'}",org:sub_group
83,"이구아나는 중앙아메리카, 남아메리카, 그리고 카리브 제도에 서식하는 이구아나과의 도마뱀무리이다.","{'start': 45, 'end': 47, 'text': '도마뱀', 'type': 'anm'}","{'start': 25, 'end': 30, 'text': '카리브 제도', 'type': 'loc'}",anm:habitat
84,"레서판다는 과일, 뿌리, 도토리, 이끼 등도 먹으며, 가끔 새, 알, 작은 설치류, 곤충도 먹는 것으로 알려져 있다.","{'start': 0, 'end': 3, 'text': '레서판다', 'type': 'anm'}","{'start': 19, 'end': 20, 'text': '이끼', 'type': 'poh'}",anm:enemy
85,"레서판다의 분류는 확실하지 않은데, 예전엔 아메리카너구리과로 분류 되었으나, 연구결과 독립적인 레서판다과로 분류되며, 곰과동물보다는 오히려 족제비나 스컹크에 더 가깝다.","{'start': 24, 'end': 31, 'text': '아메리카너구리과', 'type': 'org'}","{'start': 53, 'end': 57, 'text': '레서판다과', 'type': 'org'}",no_relation
86,레서판다는 한국에서는 4마리가 존재한다.,"{'start': 0, 'end': 3, 'text': '레서판다', 'type': 'anm'}","{'start': 12, 'end': 14, 'text': '4마리', 'type': 'noh'}",anm:number_of_members
87,레서판다는 연간 10000여 마리의 레서 판다가 죽는다.,"{'start': 20, 'end': 24, 'text': '레서 판다', 'type': 'anm'}","{'start': 9, 'end': 17, 'text': '10000여 마리', 'type': 'noh'}",anm:number_of_members
88,레서판다는 암컷과 수컷이 털 빛깔과 크기가 비슷하다.,"{'start': 0, 'end': 3, 'text': '레서판다', 'type': 'org'}","{'start': 6, 'end': 7, 'text': '암컷', 'type': 'org'}",org:sub_group
89,"레서판다는 미얀마, 부탄, 네팔, 인도에 걸쳐 서식하고 있다.","{'start': 0, 'end': 3, 'text': '레서판다', 'type': 'anm'}","{'start': 15, 'end': 16, 'text': '네팔', 'type': 'loc'}",anm:habitat
90,레서판다의 천적은 눈표범과 담비 다.,"{'start': 10, 'end': 12, 'text': '눈표범', 'type': 'anm'}","{'start': 0, 'end': 3, 'text': '레서판다', 'type': 'anm'}",anm:enemy
91,"'랫서팬더'라고도 불리며, 영어표기명은 레드판다(red panda)이다.","{'start': 22, 'end': 36, 'text': '레드판다(red panda)', 'type': 'anm'}","{'start': 1, 'end': 4, 'text': '랫서팬더', 'type': 'poh'}",anm:alternate_name
92,"레서판다는 자이언트판다처럼 대나무 잎을 먹는데, 식육목의 소화 기관은 채식을 소화하기 어렵게 되어 있으므로 대나무를 많이 먹어야 한다.","{'start': 0, 'end': 3, 'text': '레서판다', 'type': 'anm'}","{'start': 15, 'end': 19, 'text': '대나무 잎', 'type': 'poh'}",anm:enemy
93,레서판다는 앞다리가 안쪽으로 굽으며 발바닥은 편평해서 걸을 때 전면이 바닥에 닿는다.,"{'start': 0, 'end': 3, 'text': '레서판다', 'type': 'anm'}","{'start': 20, 'end': 22, 'text': '발바닥', 'type': 'poh'}",anm:physical
94,레서판다는 대한민국에서는 2005년 최초로 서울대공원이 일본으로부터 한 쌍을 들여와서 키우고 있으며 2013년도에 서울대공원 인기투표 1위를 차지했다.,"{'start': 0, 'end': 3, 'text': '레서판다', 'type': 'anm'}","{'start': 24, 'end': 28, 'text': '서울대공원', 'type': 'org'}",anm:origin
95,레서판다는 2016년 3월 31일 에버랜드에서도 한 마리는 일본에서 들어왔다고 한다.,"{'start': 0, 'end': 3, 'text': '레서판다', 'type': 'anm'}","{'start': 19, 'end': 22, 'text': '에버랜드', 'type': 'org'}",anm:origin
96,"레서판다는 불법 밀렵도 있지만, 서식지가 줄어드는 것이 더 큰 위협이다.","{'start': 0, 'end': 3, 'text': '레서판다', 'type': 'anm'}","{'start': 6, 'end': 10, 'text': '불법 밀렵', 'type': 'poh'}",no_relation
97,"또한 레서판다는 수명이 평균 8년 정도 되는데, 새끼를 낳고, 기르는 것을 싫어해서 새끼를 낳지 않고 죽는 경우가 많다.","{'start': 3, 'end': 6, 'text': '레서판다', 'type': 'anm'}","{'start': 16, 'end': 17, 'text': '8년', 'type': 'dat'}",anm:habit
98,레서판다는 몸길이 45 ~65cm 꼬리길이 30 ~50cm 가량의 포유동물이다,"{'start': 0, 'end': 3, 'text': '레서판다', 'type': 'anm'}","{'start': 24, 'end': 31, 'text': '30 ~50cm', 'type': 'noh'}",anm:physical
99,"레서판다는 일반적으로 ‘판다’로 불리는 자이언트판다보다 더 먼저 ‘판다’라는 이름이 붙었는데, 이는 네팔 사람들의 말에서 온 것으로, 그 유래는 분명하지 않지만 '대레서판다는 나무잎을 먹는 녀석'이라는 뜻의 'ponya'에서 왔을 것이라는 설이 있다.","{'start': 0, 'end': 3, 'text': '레서판다', 'type': 'anm'}","{'start': 56, 'end': 60, 'text': '네팔 사람', 'type': 'per'}",anm:origin
100,카멜레온의 몸길이는 약 58cm까지 자란다.,"{'start': 0, 'end': 3, 'text': '카멜레온', 'type': 'anm'}","{'start': 13, 'end': 16, 'text': '58cm', 'type': 'noh'}",anm:physical
